PC1,PC2,digit
-2.7173052,1.554011,1
2.5630088,-0.20847096,0
0.29613495,-2.702499,9
-0.15671086,-2.5717087,4
0.15858984,-2.547782,4
-0.89813566,1.161122,8
-2.0178242,-0.06655671,3
-2.445456,1.9138114,2
1.1462188,-0.2798588,5
-0.64915395,-2.5273247,9
1.2652283,-0.926446,7
-2.328675,1.0974687,6
4.823297,-1.6642262,6
-0.23158956,0.631681,2
6.9820414,-0.083627045,0
2.0619726,-0.29808056,0
3.9870005,0.5653642,0
-0.5179353,-1.3800588,5
0.0019721985,0.3366361,8
-1.5692914,1.0942258,7
-3.6733758,1.894528,1
1.849205,-0.16409543,5
0.36795735,-0.020535726,2
1.2420459,3.0424447,3
0.7367847,1.2492408,8
-0.24491572,-0.36762786,5
-3.9175453,1.8256031,1
-0.24247718,1.1503829,8
2.3513994,-0.53317165,2
1.7832489,-0.7648983,0
2.0096097,-3.1485214,4
2.113811,-0.6591757,9
1.57692,-2.2574277,9
1.4125338,-2.2221642,6
3.6928434,0.07421398,2
-1.5869781,0.21330497,3
-0.9470408,1.9684557,3
-1.1274186,0.5366626,5
0.7356937,-0.5410624,6
0.65382814,-1.1887332,4
3.388515,1.4893593,8
6.127159,0.41551328,0
-1.5935849,-1.8385663,9
-2.316288,-0.34825006,2
-1.5932012,0.83564574,8
-1.2706515,2.2068677,3
1.280344,0.5759221,6
0.7821224,-1.0909933,7
-0.1959002,0.36032972,5
-2.706942,1.0009897,7
0.7041793,3.204402,2
1.0489492,-2.904972,9
2.333891,-1.96073,4
-0.08660531,-3.6413913,9
-3.5535321,1.5045757,1
-1.1752056,0.69764566,2
0.9597502,1.5512577,8
-0.28544688,0.24716198,6
2.116325,0.67143595,0
-1.7648767,1.385032,7
2.7493954,1.1475346,0
0.32956362,-3.1585565,9
-3.1456146,0.81911576,1
-3.5647562,1.622739,1
1.4130297,0.64404273,6
0.65461254,-1.903505,7
0.3116238,1.560923,5
-0.2087624,-2.0701685,9
-1.6424927,-1.9566675,9
-3.7378607,1.5747606,1
-0.059223413,-1.6755008,9
1.5529437,1.0545117,5
-1.075343,-1.8741395,9
-0.99169695,1.0081967,2
0.92225385,2.3732605,5
3.5121403,0.88834107,0
1.2538686,-3.9158711,4
-2.5268812,0.53612053,1
3.486456,1.8385931,0
-0.38161683,0.69419336,8
-0.39945698,-3.6646495,9
4.0648646,0.76587456,0
0.033763647,0.14882831,8
0.2960999,-3.784277,9
-1.0136938,-0.52511734,8
-2.2029827,-1.6677204,9
0.98209953,-1.5950491,4
-1.3356643,3.1755457,2
0.38534427,-0.40329236,5
-3.0653348,-1.5956424,7
1.600308,-1.1299857,9
-1.3055238,-0.010159761,8
-0.40435052,-2.5182972,9
-0.24386597,1.2946736,8
5.049571,1.2912674,0
1.5832176,-1.0293392,9
2.29917,-3.1284947,9
0.3773451,-1.2144648,6
-0.45934582,1.8032736,8
0.931695,-3.1821241,9
-1.2199482,-4.116338,9
0.6048775,0.14752893,5
-2.17241,-0.9626671,9
0.48447704,0.92850477,8
-0.0062732697,0.6817857,5
-3.640816,1.4866678,1
2.1087751,0.3155088,0
-1.3893743,1.518576,3
-1.2587732,1.0096123,3
-0.11321473,-0.6882862,5
-0.95057416,1.0598727,2
-3.9314504,1.095932,1
0.83507466,0.21785223,6
0.46964765,1.4183881,5
5.033309,1.1215665,0
-0.7288821,3.0073366,2
-1.2391787,0.452976,8
-0.4224832,2.112391,1
-0.23513007,-0.96675175,5
-0.24449062,0.7434533,6
-0.066768646,0.6053443,2
1.8333178,4.026783,3
2.7629151,-0.5731662,0
-0.26105523,-0.55817515,2
0.6912763,-0.13724065,2
0.0614748,-1.1246986,6
-0.6134608,-2.8812103,4
-0.44725895,1.0262885,3
1.1396327,0.76102287,5
-1.1612614,-1.1812087,5
-3.4210515,1.0120809,1
0.14596772,-3.2291765,7
1.2284756,-0.31436986,2
-3.664768,2.4382186,1
1.9880681,-1.0502602,6
-0.19742846,-3.2720299,9
-2.562526,1.4235613,1
-0.36865115,0.7288218,9
-0.5860884,-4.0473027,9
1.8486753,1.9278178,5
0.7142632,1.0458833,5
-3.983028,1.122919,1
-2.1520147,0.29711434,6
1.6962318,2.0281835,2
-0.46198034,1.6327388,2
-0.43366456,0.7216907,8
2.7841945,-1.0573721,6
-0.8240955,-2.5431252,7
-3.099417,0.84958154,1
-2.1574175,-2.076757,4
1.8789206,-0.95420647,6
2.3567157,-0.5052117,0
0.25234175,0.04750017,4
2.4131331,0.8167491,0
-0.078163385,0.3140382,3
0.19187093,2.6082644,3
1.0974474,0.2563379,2
-2.607808,2.1791883,2
0.11503911,3.1252847,3
1.5484095,-0.41742516,6
-0.44080305,2.451335,8
-1.3694088,-2.0671067,9
-0.50901914,-0.68153256,8
-0.040928364,2.7726889,5
-0.5380244,2.4164824,3
0.54405737,-2.549212,8
-0.9314096,-1.2411884,5
2.2729325,-4.0099473,4
1.1576076,0.91666025,5
0.99157405,1.2090977,2
4.761845,0.8191204,0
-0.92024136,0.17396809,5
2.3557777,2.3660321,6
0.7590382,-0.2767498,3
0.9714558,0.4069227,2
-0.0066595078,-0.6996217,8
0.38365674,1.6899616,3
2.1450076,-2.3976493,9
-2.4795017,-1.7478938,9
0.08015108,1.1859895,5
-2.2367826,-1.4816816,7
-2.4170754,-1.6987114,9
1.689723,-3.5073447,4
-0.1585002,0.45379674,6
-1.6339779,-3.0137038,7
-3.4285278,0.8486712,1
3.2138696,3.6588693,3
-2.9556108,-0.00861397,7
-1.4616331,1.0815259,3
1.404407,0.74785846,6
0.43281984,0.16121484,6
5.781823,0.9230514,0
0.93493915,-2.7106276,9
4.3639655,0.9265228,0
-3.4276156,1.5620682,1
-3.1181374,0.20559421,9
-2.0059524,-2.3764071,9
-1.9147832,2.6460075,2
0.36298084,1.1283603,8
-0.25095868,0.32741895,8
-0.0385828,0.22578347,0
-3.999719,1.5719597,1
0.56153584,-0.398758,6
-1.0670505,-1.4498258,9
-1.6233679,-2.9168859,7
-0.4421029,-0.9934288,5
0.8923156,1.8990415,3
1.5627613,-3.1608748,4
0.33132577,-2.514391,7
-0.04240942,-1.7073967,4
0.35034394,-3.324254,9
0.13668609,-1.2408869,9
-0.8626113,-3.4302568,4
0.7966299,3.4374423,3
1.7599802,1.3099828,6
-0.3842485,2.0913568,3
-3.8044467,0.5515612,1
-3.9079468,1.2630786,1
-1.2597353,-1.5221508,7
3.2356672,-0.50333416,6
-1.7447873,-2.4613461,9
-3.773508,0.90925574,1
0.5409007,0.99793065,8
1.2601342,-1.9794095,4
-1.6813796,2.1436796,1
-3.6353588,0.920485,1
0.26649475,-2.242113,9
-2.8394146,-1.6439757,9
-2.0688064,-1.1806003,4
-1.2990193,0.43810493,3
-0.23666859,-0.3730323,6
-0.009633303,-0.3232763,8
-3.9633708,1.6534057,1
1.5289502,0.94283557,6
3.841723,-0.473537,0
-0.67817163,-2.9725385,4
-3.372983,0.476721,1
-0.9347379,2.8494158,3
-2.6095526,-1.3717124,7
-2.045691,-2.57052,7
-2.2356436,-1.9091346,4
-2.3049386,-1.8893437,9
-0.45739222,1.7891865,5
-3.60961,2.9187913,1
4.988334,2.5735312,0
5.9089336,2.6783452,0
-3.5579681,1.4207234,1
-3.6462207,1.2310691,1
-1.9973712,1.7840126,6
-1.3603746,3.896109,2
-3.9241445,1.606437,1
0.5786209,-3.578608,9
1.8623028,0.31215107,8
1.8203678,-3.3115497,4
3.351861,-0.8002582,0
1.7682428,1.7426618,3
1.6856484,0.6830283,6
1.5857162,-3.8057895,4
-1.9416114,-2.4889684,9
1.4893894,1.7686683,0
-2.007113,-3.130971,7
-3.44648,0.6396245,1
1.2019935,-0.83838385,6
-0.49390006,1.8727232,5
-2.781434,-1.1029006,7
3.0194259,2.5848517,5
3.2796917,3.6496854,2
-1.1250888,-2.0534704,5
-3.406949,0.85268056,1
0.053132296,1.0366976,8
0.30023384,0.54457,5
0.006621361,-2.5237284,4
-2.2824898,-2.3858218,7
3.3917913,-1.2776814,0
-0.6699183,1.20779,6
-1.2953274,-3.295024,7
-0.13120389,-0.90658355,0
0.8511548,2.1609178,2
1.2007303,-0.64571726,5
0.14163089,2.9898,8
-3.3629308,0.9540942,1
6.7779493,1.237909,0
0.84496236,-2.8944325,4
-1.6611867,0.7548387,5
-1.4929365,-3.9097624,7
-3.210558,0.39235172,1
2.242309,1.7846161,8
-1.6477337,-0.95536065,5
-2.7599132,0.37592188,1
1.5311704,0.5863563,9
2.2449641,0.9003991,0
1.6392779,0.5249595,0
0.70835257,1.9528383,6
3.323326,-0.8464096,0
-0.87359333,-3.522141,7
-1.251007,0.4255053,3
-3.551938,0.83041537,1
2.641747,-1.1126155,8
-1.1423749,1.078432,3
0.89601755,-3.630777,9
0.11374593,-3.7907562,7
2.1896296,0.3806802,0
3.0552402,1.2486689,0
-1.2651958,2.0661077,8
1.779963,-1.7400204,9
-1.0959854,-0.6910839,5
0.53862286,-2.6072583,9
-0.86344266,-0.32508445,8
2.3111982,3.6025515,3
1.6693001,-1.1424307,2
0.86176157,-1.3819628,7
2.2700896,4.317952,2
-0.9077971,-2.9314332,9
0.32647514,-1.371856,7
-1.1941066,2.3142967,2
-3.9700847,1.2533326,1
-3.8353767,2.105197,1
-1.8536116,1.7669909,3
-1.3449054,-2.5050445,7
-1.4901388,-1.6271926,5
-0.75583386,2.488812,3
-3.795215,1.0887171,1
1.9645705,-1.412005,9
0.86844826,-0.059000194,8
-1.0335153,2.0123591,2
-0.58792186,0.9485841,2
0.35943508,1.2982546,2
0.13666916,1.5371228,8
0.93822956,-0.3657998,8
-0.259866,0.615225,5
-2.3237,-2.4392977,7
-0.29535985,1.5858005,3
-0.6067326,1.1109421,8
1.9266839,-3.8117194,9
0.13322353,0.13726018,8
-0.0909071,1.4042923,8
1.948,-1.1406286,6
-1.2400259,1.7032149,8
-1.6977845,2.3066087,2
-0.011704683,1.7697583,3
-1.9731538,-1.97757,9
-1.6474484,-3.2702017,7
-2.152134,1.5013683,5
-0.6553719,0.00013206899,6
0.62093925,0.19010016,2
-1.0320752,-2.0237966,9
-2.3870525,0.8599939,2
-0.39390588,1.0051863,8
-0.52529526,-0.50048965,8
-4.01838,1.6808039,1
1.0575342,-2.5449362,6
0.34566998,0.32859337,8
-1.3376802,-1.1699939,8
0.7341144,-2.106999,7
-2.0700471,-2.1428938,9
-3.313672,1.1770637,1
2.5000005,1.4080058,8
1.2017989,0.32199928,0
-3.5800977,1.2425809,1
-1.396112,-2.4040294,7
1.3823042,1.644811,2
5.759865,1.6599549,0
2.2545457,-2.5492167,7
-2.9646025,2.157054,5
-3.7156477,1.2795849,1
3.0880995,-3.8493042,9
4.4161067,2.7604556,0
-1.2708145,1.903735,2
7.598382,1.2956135,0
1.7864451,-3.198657,9
-1.275137,0.75098056,8
1.8839531,1.4710823,6
-1.2576673,-0.2129952,2
-0.24163294,0.3156153,3
0.9577303,-1.0820032,9
1.3118029,2.063621,3
-0.8901589,1.6583637,8
2.2268724,0.7229516,0
-0.5558233,2.0954437,2
-3.5319715,2.027594,1
-3.7254682,1.6831915,1
-2.7191758,0.29290986,1
-2.7572656,0.3238271,1
-1.167361,-2.6887155,4
-1.1482116,0.6097237,2
-1.53386,-2.6036468,9
-2.513834,-1.2978482,7
0.39582276,-1.9584916,2
3.0156155,-1.6457077,5
-3.0506725,1.7987556,1
-3.551093,0.9505094,1
0.04849744,3.956689,2
-3.342791,1.1342195,1
-0.36866665,-4.049398,9
0.7485039,-2.4688687,9
-1.7991259,-2.4387655,9
-3.075275,1.4971241,1
4.7575397,-0.47983703,0
-2.2742238,-1.0274436,2
5.678378,0.9299908,0
-0.50955915,0.7560896,2
-3.1972413,0.6401934,1
-3.6854258,1.239506,1
0.06456947,-2.8647523,4
0.58163524,-2.3666043,6
-1.8644415,-1.7896771,4
-3.3429806,0.5631476,1
0.90063524,0.42911664,5
-1.3693209,-0.8657789,4
-0.18670201,-3.8027449,9
-2.0945055,-1.364959,7
-0.17272735,-3.171373,7
-2.4321578,-0.6940494,1
0.5689719,-0.5255894,5
-0.46006703,-1.3955534,6
0.020789385,2.6223154,2
-0.348289,1.4895684,2
1.1878185,1.0239315,2
-1.2858953,3.064301,8
2.8830218,0.63224757,0
-0.63779974,0.6366911,6
0.31224966,-1.8367482,9
-0.751673,2.0454545,6
-0.56196856,0.9522785,1
-0.20141792,-4.1469545,9
-1.2230499,-3.2404265,7
-1.894083,-1.693298,7
-3.7500632,1.2129755,1
-0.65352297,-1.8784235,4
1.3127003,0.7759054,8
1.0206509,-0.80651754,5
1.7309957,3.2476945,3
-1.4142616,-0.8609399,4
2.711876,3.1666722,3
2.5703092,-2.858202,4
-1.7302166,-1.7776768,9
-1.7529999,-1.0987203,7
1.6169381,-1.2186426,5
3.3878012,-0.21531084,0
-1.1684625,-0.93580174,7
0.6943865,-3.0600357,4
0.7836585,-0.31063694,8
-1.6160429,-0.054970965,8
-3.1533608,0.5513162,1
-1.0051329,0.98514605,5
0.75578856,3.599021,3
-0.61603785,-2.1961203,9
0.7148752,-0.30808985,5
-1.0509292,-2.7755332,9
-2.2629344,-1.0722128,7
2.07614,1.403114,6
-0.029934406,-2.4840283,9
4.924274,1.0008374,0
0.76271605,4.248804,3
-1.2295179,1.109111,6
-0.4692204,0.9383713,3
0.6066663,-3.3464975,9
0.60219383,-0.7126399,8
-0.9816911,2.1387749,2
-1.6761366,-0.04777828,2
-3.252238,0.94622576,1
0.42367816,1.2447393,2
-1.7131226,1.4972306,8
-1.4974741,0.75526536,6
1.980042,0.40126193,8
-1.0612142,1.5654877,5
3.1220813,1.6919338,5
1.7133174,1.6866727,3
1.8661041,-3.173894,9
-0.87157464,-2.862112,4
-1.8916075,-1.1133221,9
-0.8983307,0.22683793,2
1.23662,-0.6604266,5
-3.1244562,2.3579807,1
0.69553614,1.051132,5
-3.3197603,0.6964347,1
-3.0811236,-0.46193525,4
0.055637836,-3.6398225,4
-3.9956284,2.175404,1
-0.6097162,-1.9012753,4
0.25450277,-1.9973161,4
-0.87379694,1.2390964,3
-0.14874649,1.2137506,5
-0.7101805,-2.705903,9
-3.6225846,0.5903531,1
-1.7216412,3.631177,2
1.8089075,1.0239509,2
-0.65141916,1.3307492,3
0.43014073,2.165173,3
4.720112,0.8219233,0
0.13579011,0.3124577,2
-2.758542,-0.8538577,9
2.3209686,-0.24598356,0
4.7061334,-0.57992333,0
1.0578456,-2.8169904,9
-0.5131128,-0.5339815,9
2.20117,1.8743373,6
1.9635463,2.3634014,0
1.1606684,-2.4003792,9
-0.22839141,2.4998837,3
-0.21424103,-1.2618468,2
-0.809428,1.7346905,8
-0.9939275,-1.416535,4
-3.602514,1.7308288,1
1.3429437,-2.2949486,9
2.0679727,-1.3263632,9
-2.568988,-1.3761563,7
0.67785335,0.7268409,2
-2.4054253,2.4248033,7
0.84086657,-1.405276,9
-2.5027215,-1.6277875,9
-1.7952176,0.64803827,5
0.8767917,-2.3442645,9
-2.8934577,0.6588454,5
-3.391245,2.1990328,1
-3.5424984,0.9125574,1
1.9324245,-0.61364836,8
-1.9870443,-1.3383883,3
-1.2238292,-0.0016750321,5
-3.3978744,1.640691,1
-0.37009573,-3.0024266,9
-1.078627,-0.364454,5
0.25330472,1.4539374,3
-2.7748759,0.8773614,5
-2.7682934,-0.7433423,4
-2.5831711,-1.4321873,9
1.0654178,-0.7072923,5
-2.8338592,-1.0874861,9
0.83832455,-0.7671535,3
-3.4060411,1.6882865,1
0.31249928,-3.271441,9
5.9656296,0.598457,0
0.99641585,-2.5044627,9
0.57330704,-4.166761,7
-2.0752778,-0.7156603,5
-1.7350582,-1.5416901,4
-2.5479794,-1.731617,9
-1.8063197,-0.007130202,2
1.4476652,1.5879531,0
-3.3418741,2.0012236,1
2.3912907,0.9504535,0
0.81535244,1.8296645,5
-1.2263316,-2.471589,4
0.49965978,-1.6559699,9
2.202249,2.5312152,3
-2.246735,1.44889,3
-0.46484232,-0.33422136,6
1.7534766,2.1826067,5
-1.1628964,2.4156013,2
0.6181288,1.3912237,5
-0.6415186,0.73353535,2
-0.66097355,0.96854377,2
3.8785777,0.32688385,0
-1.5218923,-1.3714072,9
1.7487903,-0.063623935,2
0.13977504,-0.9506948,6
-0.20152736,-0.08051762,6
5.560074,2.2038255,0
-0.42385554,2.4263167,2
3.363288,0.028780647,0
-0.9675009,1.1731412,3
2.5423198,0.51834404,0
-1.4183221,2.9972162,2
-0.2190206,-0.96844655,5
-1.1150545,1.4246505,5
0.087169886,-1.9536963,7
-2.303829,-1.2180063,9
-0.20458412,-1.0954374,5
1.8654332,1.995941,5
2.3599386,-0.118695915,0
-0.61943674,1.2550687,8
0.51301765,-2.244958,9
0.30620217,-1.4508536,5
4.194176,-0.09084268,0
-0.5211518,2.8732834,3
-0.6707537,2.8642402,2
-0.0912087,0.386616,5
-2.944417,-0.0988999,9
0.839803,1.2576203,0
-1.4275542,2.5984879,8
-0.24207973,0.13435784,8
-0.44511366,-1.4263458,4
2.754043,0.18161722,5
-0.45739293,2.2762928,8
0.47578406,-0.053048342,8
-0.89620066,-3.1658711,4
1.1303568,0.36760145,5
0.4274888,-2.9192624,4
-0.38535738,0.16565064,8
3.1213198,1.9924666,5
-1.4611428,-2.4674788,4
-0.19515729,-1.6519324,9
-0.90750694,2.6809416,2
-0.7015493,4.5067434,2
-1.1597302,1.5707133,2
0.42492414,-1.1302931,6
-1.9234809,1.2013404,8
0.46920085,0.25189796,8
0.7466588,-3.310852,7
6.260538,2.6350207,0
1.5025897,2.161086,3
0.6077273,-2.1226153,6
1.1901226,-0.5891291,6
-0.9230826,-2.481792,4
0.82078314,0.92885584,3
0.6955991,-0.09339534,8
1.416245,1.1249616,8
-2.4273787,-0.97636545,7
-1.1825194,1.1533608,2
-1.5047836,3.304554,2
1.7629385,0.00040265918,0
3.610619,1.1864575,0
-1.232951,-2.1273856,9
1.616292,1.9936727,3
-1.9660295,-1.9013016,9
1.7064509,-1.6406133,9
-1.6575189,-1.988404,9
-0.7828026,0.3734738,8
-1.3484609,0.05298405,6
-2.2725525,1.4958761,6
0.34757757,-3.994042,4
4.1787496,0.5999886,2
0.035721302,-0.3527007,6
0.7753663,-2.6119766,9
1.3954034,1.1564813,2
-0.7606597,-0.13403793,8
2.4060307,1.2904013,5
0.47455573,-1.8521585,4
0.2135334,1.0131098,5
-2.1193705,0.042612962,7
-1.7538675,-2.2859273,9
0.48782492,-2.2291865,9
-3.0432932,-1.0277889,9
-2.438121,2.2302713,2
0.88145757,0.5522197,8
-0.6944945,1.7863948,3
-2.0188613,-1.2320918,4
1.7711625,0.14106993,0
-1.4200413,-0.9122229,7
-0.27163744,1.0905246,8
-2.9406562,-1.2626762,3
-1.0493652,-3.457439,9
-0.4830308,1.4309078,3
-1.7624575,-0.69092476,4
0.72602844,-0.77929854,6
1.0203686,-0.2876391,5
1.8399401,-1.8412344,6
-1.7794396,2.0162468,2
-2.1414351,0.86112124,3
-0.4218738,-3.249123,9
-1.3097988,-0.2769434,2
0.27518392,-1.318732,6
3.8568263,0.13447739,0
4.6392198,0.47363818,0
1.1350017,0.5718738,6
-1.7660562,0.5731191,2
-1.4234979,1.1315709,8
-3.0766873,-1.0983577,7
-1.5991954,0.42055357,9
3.0753279,-0.55888516,8
-0.7681277,4.7607136,2
4.956545,0.33291286,0
0.19676638,-2.2124138,4
-1.0446591,-3.31523,7
-1.4189091,-1.553307,7
-0.8682885,-0.9332277,5
5.138627,1.5478396,0
0.98999906,0.09927431,5
1.2182331,-0.6355964,6
0.00518775,-2.1528997,4
-0.5960479,-0.35441545,6
-1.6439837,-1.6241693,7
-0.7027595,-2.2631164,4
-1.3482914,1.1853843,3
5.201275,-0.08972077,0
0.098897934,-3.2520723,7
-0.9780438,-0.5320262,5
1.9626918,0.36480018,0
0.40733933,-3.1134748,7
1.2393689,-2.559404,4
-1.8088921,2.6482496,2
-0.5272069,1.1010826,0
-0.8383491,1.43037,8
-0.27357912,-1.82438,9
0.843287,-3.7916174,9
-1.9067144,-1.4640918,4
3.5433626,2.242272,2
-2.9329405,-0.8282263,4
1.7982807,-0.4310922,6
-0.5280447,-3.040773,7
-0.14740849,1.1871709,8
-0.13587523,-0.6523636,7
-0.15231037,-0.22666997,6
-0.60667634,-0.8630674,9
1.7417059,-3.4951034,4
-1.3985407,0.095093,3
-2.601743,-1.9026892,7
0.36502266,1.7702185,3
3.7775354,1.2778876,0
-1.772481,1.0144061,8
-0.27797604,-3.474091,8
-1.0186658,0.5087336,7
1.2140932,-0.034853917,6
-2.6861434,0.22211385,9
2.2069259,3.6319656,3
-0.5288403,-3.1351752,9
-2.232106,2.4271784,2
0.2408235,-0.93791604,2
2.564528,-2.3138595,9
2.2022648,1.4090179,2
0.20339489,-0.094277024,8
-2.6180723,0.3094868,3
2.152915,1.9614209,2
0.46648622,-1.5473508,9
-0.9151592,0.71650845,6
-0.897501,1.1943097,8
-1.6207111,-1.7978591,4
4.4902186,-1.0720176,0
2.7589426,0.8707818,2
1.9450407,0.5074833,8
-0.27692485,-3.3496718,4
-0.47126198,-0.5431963,5
-1.5400183,-2.029681,2
-0.88147044,-3.336009,7
-2.0706422,0.8712156,8
-1.3401548,1.7536662,3
3.037345,0.7881668,0
1.5826144,2.809896,3
-1.2146635,-0.77722776,5
-1.3998007,-1.7525522,7
1.8789787,0.24085063,0
0.92259574,2.3635845,3
0.30831695,-3.5378075,9
-0.50415254,0.4730928,3
2.5440626,0.18886542,6
0.27230215,3.7186923,3
0.34843087,-4.2754884,7
-1.0155768,0.7823565,7
-0.9936422,-0.24644133,3
5.4361124,1.4906187,0
-1.1048893,1.8154995,8
0.7343414,-3.0151806,4
-2.022029,0.64814335,8
-0.3610127,1.7189054,2
0.55720663,-2.0837908,6
1.9127207,1.5786885,5
-1.7755852,1.8869524,2
0.16604948,-3.558064,9
-1.1857451,-2.5325632,7
3.5825844,0.5650201,3
1.9114962,-3.6748967,9
5.4059954,2.81364,0
-0.25882435,-1.8067012,9
-2.682102,-1.0376778,9
0.72188115,-0.5475343,6
5.0353203,-3.6912985,4
2.7642732,0.5653696,2
1.0335674,-1.5290751,9
-2.0331435,-1.7367722,7
3.3094635,2.2011623,2
-1.1871964,0.6187236,6
-2.7035532,-1.3936887,7
-2.5100167,-0.73177373,4
-2.1674922,-1.499467,7
1.8198595,0.79514414,5
-0.49731183,-1.7764709,9
3.2652311,0.98021424,6
3.1967402,0.72323555,8
0.06908846,0.629759,2
1.2287688,-1.4759094,4
0.16615129,-2.7908168,4
-1.9622056,1.3401377,5
-0.64037395,-2.458476,7
-0.6470082,0.6355573,6
-0.44932413,3.5549784,3
-1.2300073,1.0358546,2
-2.078868,1.1664342,5
0.5032077,-2.6611938,9
0.5921364,-2.4861712,9
-0.46073174,2.0917416,3
2.4302,-1.242488,6
-1.3023674,-2.7240815,4
1.6105728,-0.5646212,6
3.9439654,-3.6939878,9
0.2943287,-1.9377242,7
-0.36742997,0.7694184,2
2.070733,1.0138645,5
-0.79862237,-2.9664292,4
-1.7203999,0.094338685,6
-0.3696494,2.9596734,3
0.4882002,-2.968328,8
6.51161,-2.02584,0
-0.7277396,1.8063066,3
0.19590163,1.187263,6
1.9221106,1.3434771,8
-1.6039224,-2.833902,4
0.13891101,-3.6279984,9
5.9619236,0.9755807,0
-2.3123574,-2.8738608,7
-1.1765162,3.4485593,3
3.9260597,-0.98457164,0
0.9906554,-0.80961317,2
-0.31143188,-2.7047744,9
2.3663845,-1.1677644,0
1.9767938,0.38539416,6
0.197572,0.25587857,6
1.0664239,2.3299017,6
1.865746,4.1172824,3
-0.4911933,0.2532082,6
-0.3044598,-3.2705207,7
-1.7938434,-2.4198542,7
-1.7193922,3.583497,2
1.3860421,-0.3170563,8
3.5335913,-1.4268727,6
3.533794,1.1848971,0
1.3780799,0.8599759,8
-1.6928917,1.0518425,3
6.8807316,1.2723917,0
-2.2148967,2.103682,2
-0.5461049,-2.172245,9
-1.7901709,0.8234832,8
1.186985,2.5093079,3
0.038728237,0.6738405,2
0.76406026,-0.31675982,5
2.000815,3.4014134,3
-0.02994132,-2.7524672,8
-0.84799504,0.8447636,8
2.3122787,0.2066519,0
1.4608278,0.51962423,0
-1.60287,-3.2855568,9
0.44628763,-1.2864875,5
-1.0365205,0.21958724,3
-1.894604,-2.4036627,9
-1.4511607,0.4166893,6
3.1693249,1.0298733,0
-0.9421947,-2.2318344,4
0.50254107,-3.2423248,7
-1.0293233,-1.1779194,2
-1.5205663,0.15684626,3
-2.586047,0.2968567,7
1.3303556,-3.15802,9
-1.7658584,-3.0416694,7
0.7273884,-3.0874958,4
1.1945758,-3.1441784,9
0.015138626,-3.0139527,9
-1.1548504,2.210805,3
-2.0491765,-0.39418855,9
-0.9407613,3.072093,2
2.2507372,1.2031155,8
-1.1781181,1.4744382,2
-1.9079279,-2.9432158,7
1.9929576,1.7595958,8
2.8876023,0.1524688,0
-0.019949913,-2.6960015,9
2.922923,0.037232168,0
-2.136774,-0.62764657,7
-0.6811521,-2.3143563,7
2.0367527,-2.0801578,9
0.8352642,-1.5046096,6
1.6503601,-3.144486,9
-1.6209325,-1.4461462,9
-0.9946407,-3.201314,9
-0.7829757,0.7282377,2
1.876852,-0.53041935,6
1.662128,2.10596,3
1.5706043,1.6658903,5
1.2510738,-1.5026124,7
0.5328264,-1.2644577,9
0.5070586,-2.3038511,7
1.9909077,-0.29267865,6
0.49849963,-3.7025566,4
1.4588923,-0.12870333,5
0.5635948,-3.2439475,7
2.7943525,-1.8546952,6
-2.3379877,1.5925704,6
-0.7270956,-2.29675,9
-0.13108134,-3.580411,9
0.49162507,0.13535966,6
0.89004445,1.9828671,3
-2.1612313,0.5362036,6
-0.55362415,3.3165264,2
0.10595584,-4.102477,9
-0.46978545,0.20934322,8
0.60734296,4.1173625,2
1.8447266,4.234775,2
-0.13419771,1.1334146,5
-0.6390271,-1.7151027,5
0.9462576,2.9110684,2
0.4304633,3.6832428,3
-0.14487958,-2.5679994,7
-0.0129060745,0.5442133,2
4.457497,0.8979643,0
3.5216155,0.53889537,0
-0.3095889,-1.8281404,4
-2.0377095,-0.5046743,5
-1.4946003,-1.1309115,2
6.5409536,1.4341625,8
-1.6080161,1.6522961,8
-2.0486608,0.17269948,3
-0.2426362,-0.8384185,5
-0.06771207,-2.4092116,7
-0.9761021,-0.91110957,8
-0.84838104,-1.7841603,9
-0.16861749,-2.064071,7
-0.5856581,1.1830895,8
-1.6450483,-1.2281413,4
1.025872,-1.8547509,0
-1.0747923,0.069722846,3
3.0381212,1.172795,0
-2.3920143,-1.9165354,7
2.5010033,0.09849709,8
-1.1450735,1.7338605,8
-0.87879086,-1.1752183,4
0.56519794,-3.7820258,7
-0.995152,-3.0281882,7
0.7332938,-1.8072251,8
-0.7694938,1.3327371,5
-0.21435809,2.44554,8
-1.4844292,-0.4496752,4
-1.1649623,-3.0233436,9
-1.9468435,0.93287086,8
-2.0708623,0.62556845,3
-0.020296812,1.2473491,8
6.731454,1.174345,0
-0.68734837,1.9986027,3
-2.629157,-1.9406914,7
-3.1776822,-0.07412699,9
2.9078875,1.1911409,5
0.44142437,1.5674484,5
0.399184,-0.0962804,6
1.952889,0.8820699,5
1.0746231,-2.3079038,7
2.4132452,-2.3611755,4
-0.679821,-2.7137628,9
-0.76452494,2.4238315,3
-1.0641017,0.86029136,5
-2.074324,-1.8535068,4
-2.2478,-1.9198124,7
5.5363665,-2.040765,0
-2.6213384,1.5397819,8
2.241372,-1.1619363,6
2.209763,1.0246001,0
-1.7796886,-2.4556499,7
-1.33764,0.021859393,3
-0.22182226,-2.5095782,4
-0.43319654,-4.5631185,7
0.15531969,-1.8039422,3
-0.9426203,-3.428594,9
0.9883604,-0.3751325,6
